Date,Open,High,Low,Close,Volume,Adj Close
2003-07-01,51.70000076293945,54.2400016784668,49.0,49.52000045776367,533532300,27.005104064941406
2003-10-01,49.709999084472656,52.88999938964844,48.04999923706055,51.65999984741211,551234800,28.305322647094727
2004-01-01,51.65999984741211,54.900001525878906,49.25,50.720001220703125,471969500,27.923423767089844
2004-04-01,51.04999923706055,57.279998779296875,49.900001525878906,55.70000076293945,432864100,30.800376892089844
2004-07-01,55.349998474121094,58.79999923706055,54.369998931884766,56.33000183105469,359395600,31.311206817626953
2004-10-01,56.38999938964844,64.25,54.810001373291016,63.41999816894531,437825000,35.431556701660156
2005-01-01,63.349998474121094,68.68000030517578,61.20000076293945,67.16000366210938,401848600,37.698333740234375
2005-04-01,67.31999969482422,69.98999786376953,64.43000030517578,65.0,446900300,36.64379119873047
2005-07-01,64.81999969482422,65.43000030517578,61.650001525878906,63.279998779296875,427383500,35.84901428222656
2005-10-01,63.18000030517578,64.5999984741211,59.7599983215332,60.099998474121094,655197100,34.2232666015625
2006-01-01,61.06999969482422,63.099998474121094,56.70000076293945,59.220001220703125,585239500,33.89877700805664
2006-04-01,59.4900016784668,62.0,57.31999969482422,59.91999816894531,567133300,34.493751525878906
2006-07-01,60.130001068115234,65.12999725341797,59.68000030517578,64.94000244140625,413968200,37.615623474121094
2006-10-01,65.0,69.41000366210938,64.5,66.0199966430664,543116000,38.46312713623047
2007-01-01,66.12999725341797,68.22000122070312,59.869998931884766,60.2599983215332,686117200,35.305633544921875
2007-04-01,60.2599983215332,65.44999694824219,60.029998779296875,61.619998931884766,789211800,36.31264877319336
2007-07-01,61.939998626708984,65.75,59.720001220703125,65.69999694824219,841992400,38.97043228149414
2007-10-01,65.66000366210938,68.75,63.54999923706055,66.69999694824219,714930200,39.82971954345703
2008-01-01,66.55999755859375,68.8499984741211,61.16999816894531,64.87000274658203,833525800,38.977867126464844
2008-04-01,65.12999725341797,68.31999969482422,63.099998474121094,64.33999633789062,670202100,38.91584396362305
2008-07-01,63.75,72.76000213623047,63.7400016784668,69.27999877929688,900189600,42.19911575317383
2008-10-01,69.06999969482422,69.06999969482422,52.060001373291016,59.83000183105469,1331273800,36.67974090576172
2009-01-01,60.130001068115234,61.0,46.25,52.599998474121094,1081059600,32.51527404785156
2009-04-01,52.29999923706055,57.22999954223633,50.119998931884766,56.79999923706055,865395800,35.40271759033203
2009-07-01,56.81999969482422,62.470001220703125,55.709999084472656,60.88999938964844,679686200,38.28776550292969
2009-10-01,60.93000030517578,65.41000366210938,58.779998779296875,64.41000366210938,726001000,40.82939147949219
2010-01-01,64.70999908447266,65.94999694824219,61.88999938964844,65.19999694824219,708414300,41.65712356567383
2010-04-01,65.37000274658203,66.19999694824219,57.54999923706055,59.060001373291016,950979900,38.02292251586914
2010-07-01,59.06999969482422,62.70000076293945,56.86000061035156,61.959999084472656,759332100,40.25429916381836
2010-10-01,62.09000015258789,64.91999816894531,61.25,61.849998474121094,642267300,40.56177520751953
2011-01-01,62.630001068115234,63.540000915527344,57.5,59.25,711720600,39.19108200073242
2011-04-01,59.630001068115234,67.37000274658203,59.060001373291016,66.5199966430664,773482000,44.39774703979492
2011-07-01,66.4800033569336,68.05000305175781,59.08000183105469,63.689998626708984,958965300,42.87758255004883
2011-10-01,63.650001525878906,66.31999969482422,60.83000183105469,65.58000183105469,698790300,44.54330825805664
2012-01-01,65.58999633789062,66.31999969482422,64.0199966430664,65.95999908447266,612670000,45.21718978881836
2012-04-01,66.04000091552734,67.69999694824219,61.709999084472656,67.55999755859375,958818100,46.72312927246094
2012-07-01,67.41999816894531,69.75,66.8499984741211,68.91000366210938,697672900,48.12071990966797
2012-10-01,68.91999816894531,72.73999786376953,67.80000305175781,70.0999984741211,711412200,49.39651870727539
2013-01-01,71.0199966430664,81.58999633789062,70.30000305175781,81.52999877929688,581188500,57.95880889892578
2013-04-01,81.38999938964844,89.98999786376953,80.30999755859375,85.86000061035156,649998800,61.52519989013672
2013-07-01,85.72000122070312,94.41999816894531,85.5,86.69000244140625,563452900,62.58690643310547
2013-10-01,86.58999633789062,95.98999786376953,85.5,91.58999633789062,455136200,66.62273406982422
2014-01-01,91.13999938964844,98.5999984741211,86.08999633789062,98.2300033569336,536363400,71.9515380859375
2014-04-01,98.30999755859375,106.0,96.05000305175781,104.62000274658203,428825900,77.18346405029297
2014-07-01,105.1500015258789,108.7699966430664,98.80000305175781,106.58999633789062,399530500,79.18485260009766
2014-10-01,105.9800033569336,109.48999786376953,95.0999984741211,104.56999969482422,533745400,78.20967102050781
2015-01-01,105.05000305175781,106.5,97.1500015258789,100.5999984741211,563857900,75.73047637939453
2015-04-01,100.45999908447266,104.4800033569336,97.01000213623047,97.45999908447266,485381700,73.88031005859375
2015-07-01,98.30000305175781,101.36000061035156,81.79000091552734,93.3499984741211,548530000,71.28074645996094
2015-10-01,93.43000030517578,105.48999786376953,91.76000213623047,102.72000122070312,479903100,79.0355453491211
2016-01-01,101.70999908447266,109.55999755859375,94.27999877929688,108.19999694824219,585800400,83.86568450927734
2016-04-01,108.0,121.41000366210938,107.69000244140625,121.30000305175781,466854900,94.70087432861328
2016-07-01,121.30000305175781,126.06999969482422,117.04000091552734,118.12999725341797,400945100,92.88446807861328
2016-10-01,118.0,122.5,109.31999969482422,115.20999908447266,449410200,91.19281005859375
2017-01-01,115.77999877929688,129.0,110.76000213623047,124.55000305175781,443671900,99.26702117919922
2017-04-01,124.7300033569336,137.0,120.94999694824219,132.2899932861328,364305600,106.13349914550781
2017-07-01,132.7899932861328,137.0800018310547,129.0500030517578,130.00999450683594,331152300,104.99598693847656
2017-10-01,130.16000366210938,144.35000610351562,130.02000427246094,139.72000122070312,331606500,113.55558013916016
2018-01-01,139.66000366210938,148.32000732421875,122.1500015258789,128.14999389648438,499825700,104.79000091552734
2018-04-01,127.81999969482422,132.8800048828125,118.62000274658203,121.33999633789062,422310700,99.85672760009766
2018-07-01,121.33999633789062,143.1300048828125,120.11000061035156,138.1699981689453,391901500,114.55029296875
2018-10-01,138.25999450683594,148.99000549316406,121.0,129.0500030517578,609880600,107.70233154296875
2019-01-01,128.1300048828125,140.0,125.0,139.7899932861328,431201100,117.40864562988281
2019-04-01,139.99000549316406,144.97999572753906,128.52000427246094,139.27999877929688,434246900,117.75611877441406
2019-07-01,140.1999969482422,142.47000122070312,126.33999633789062,129.3800048828125,459174500,110.13453674316406
2019-10-01,130.02000427246094,147.83999633789062,126.0999984741211,145.8699951171875,462169500,125.10205078125
2020-01-01,145.8699951171875,154.5,109.16000366210938,131.1300048828125,653678600,113.23978424072266
2020-04-01,127.69999694824219,157.0,125.5,140.6300048828125,544653600,122.21810913085938
2020-07-01,140.69000244140625,155.47000122070312,140.05999755859375,148.8800048828125,386636400,130.284912109375
2020-10-01,149.30999755859375,157.66000366210938,133.64999389648438,157.3800048828125,449844800,138.63990783691406
2021-01-01,157.24000549316406,173.64999389648438,151.47000122070312,164.35000610351562,507242900,145.7860107421875
2021-04-01,162.60000610351562,172.74000549316406,156.52999877929688,164.74000549316406,442220400,147.0431671142578
2021-07-01,164.74000549316406,179.9199981689453,161.41000366210938,161.5,380542000,145.0506134033203
2021-10-01,161.52999877929688,173.50999450683594,155.85000610351562,171.07000732421875,468562600,154.55886840820312
2022-01-01,170.2100067138672,180.2100067138672,155.72000122070312,177.22999572753906,500255700,161.17311096191406
2022-04-01,177.0500030517578,186.69000244140625,167.25999450683594,177.50999450683594,475485400,162.4639892578125
2022-07-01,177.4499969482422,179.99000549316406,160.80999755859375,163.36000061035156,440233200,150.47413635253906
2022-10-01,164.2899932861328,181.0399932861328,159.1699981689453,176.64999389648438,407553900,163.80909729003906
2023-01-01,176.16000366210938,180.92999267578125,150.11000061035156,155.0,511024300,144.6605987548828
2023-04-01,154.9499969482422,167.22999572753906,153.14999389648438,165.52000427246094,424595900,155.58995056152344
2023-07-01,164.33999633789062,175.97000122070312,155.25999450683594,155.75,1433505600,147.5106964111328
2023-10-01,155.4199981689453,160.02000427246094,144.9499969482422,156.74000549316406,430499300,149.5261688232422
2024-01-01,156.92999267578125,163.5800018310547,154.75999450683594,158.19000244140625,436868300,152.11790466308594
2024-04-01,157.72000122070312,158.14999389648438,143.1300048828125,146.16000366210938,482846100,141.6168212890625
2024-07-01,146.07000732421875,168.85000610351562,144.5,162.05999755859375,422380300,158.29185485839844
2024-10-01,162.42999267578125,166.75,142.75,144.6199951171875,464208200,142.32952880859375
2025-01-01,145.22999572753906,169.99000549316406,140.67999267578125,165.83999633789062,549606700,164.52305603027344
2025-04-01,160.72999572753906,161.80999755859375,153.1300048828125,155.36000061035156,33654900,155.36000061035156
2025-04-03,154.01499938964844,159.75,158.5749969482422,159.7050018310547,479172,159.7050018310547
